"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Date","Operating Time Count","Sum of the Operating Time","Gross Load (MWh)","Steam Load (1000 lb)","SO2 Mass (short tons)","SO2 Rate (lbs/mmBtu)","CO2 Mass (short tons)","CO2 Rate (short tons/mmBtu)","NOx Mass (short tons)","NOx Rate (lbs/mmBtu)","Heat Input (mmBtu)","Primary Fuel Type","Secondary Fuel Type","Unit Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Program Code"
"DE","Christiana Substation",591,"14",,"2003-04-18",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-19",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-20",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-21",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-22",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-23",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-24",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-25",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-26",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-27",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-28",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-29",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-04-30",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-02",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-07",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-08",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-09",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-10",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-11",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-12",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-13",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-14",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-15",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-16",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-17",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-18",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-19",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-20",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-21",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-22",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-23",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-24",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-25",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-26",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-27",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-28",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-29",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-30",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-05-31",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-02",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-07",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-08",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-09",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-10",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-11",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-12",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-13",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-14",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-15",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-16",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-17",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-18",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-19",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-20",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-21",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-22",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-23",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-24",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-25",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-26",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-27",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-28",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-29",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-06-30",12,12,168,,0,0,0,0,0.816,0.63,2590.8,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-02",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-07",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-08",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-09",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-10",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-11",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-12",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-13",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-14",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-15",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-16",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-17",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-18",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-19",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-20",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-21",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-22",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-23",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-24",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-25",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-26",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-27",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-28",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-29",2,2,30,,0,0,0,0,0.114,0.63,360.2,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-30",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-07-31",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-02",3,3,45,,0,0,0,0,0.17,0.63,540.3,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-07",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-08",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-09",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-10",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-11",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-12",2,2,30,,0,0,0,0,0.114,0.63,360.2,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-13",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-14",8,8,120,,0,0,0,0,0.454,0.63,1440.8,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-15",8,8,120,,0,0,0,0,0.454,0.63,1440.8,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-16",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-17",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-18",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-19",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-20",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-21",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-22",2,2,30,,0,0,0,0,0.114,0.63,360.2,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-23",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-24",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-25",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-26",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-27",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-28",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-29",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-30",2,2,30,,0,0,0,0,0.114,0.63,360.2,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-08-31",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-02",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-07",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-08",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-09",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-10",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-11",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-12",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-13",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-14",2,2,30,,0,0,0,0,0.114,0.63,360.2,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-15",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-16",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-17",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-18",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-19",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-20",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-21",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-22",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-23",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-24",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-25",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-26",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-27",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-28",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-29",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Christiana Substation",591,"14",,"2003-09-30",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-01",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-02",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-03",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-04",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-05",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-06",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-07",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-08",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-09",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-10",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-11",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-12",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-13",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-14",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-15",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-16",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-17",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-18",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-19",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-20",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-21",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-22",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-23",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-24",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-25",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-26",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-27",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-28",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-29",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-04-30",,,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-01",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-02",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-03",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-04",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-05",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
"DE","Delaware City",592,"10",,"2003-05-06",0,0,,,,,,,,,,"Diesel Oil",,"Combustion turbine",,,,,"NBP"
